Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,District,Price
455,67,2,1,0,1,0,1,1,Vila Matilde,1500
527,60,2,1,0,1,0,0,0,Vila Matilde,1200
690,86,3,2,1,2,0,0,0,Vila Matilde,1500
560,82,3,2,1,2,0,0,1,Vila Matilde,1850
570,69,2,2,1,1,0,0,1,Vila Matilde,2200
420,48,2,1,0,1,0,0,0,Vila Matilde,1200
588,51,2,1,0,1,0,0,0,Vila Matilde,2000
642,55,2,1,0,1,0,0,0,Vila Matilde,1100
500,69,2,2,1,1,1,0,1,Vila Matilde,2200
386,53,2,1,0,2,0,0,0,Vila Prudente,1800
900,90,3,2,1,2,0,0,1,Vila Prudente,2200
1320,110,3,2,1,2,0,0,0,Vila Prudente,2400
1800,267,4,3,2,4,0,1,1,Vila Prudente,2800
340,52,2,1,0,1,0,0,0,Vila Prudente,1300
500,69,2,2,1,1,0,0,0,Vila Prudente,2800
350,54,2,1,0,1,0,1,0,Vila Prudente,2000
890,120,3,2,1,2,0,0,1,Vila Prudente,3500
436,54,2,1,0,0,0,0,0,Vila Prudente,1800
592,50,2,1,0,1,0,0,1,Vila Prudente,1600
580,44,2,1,0,1,0,0,0,Vila Prudente,1300
437,50,2,1,0,1,0,0,1,Vila Prudente,1900
398,50,2,1,0,1,0,0,0,Vila Prudente,1300
795,68,3,2,1,1,1,0,0,Vila Prudente,1400
580,55,3,1,0,1,1,0,1,Vila Prudente,1500
890,120,3,2,1,2,1,0,1,Vila Prudente,3500
900,90,3,2,1,2,0,0,1,Vila Prudente,2700
700,90,2,1,0,1,0,0,0,Vila Prudente,1600
592,73,3,1,0,1,0,0,0,Vila Prudente,1550
400,65,3,2,1,1,0,0,1,Vila Prudente,2000
840,92,3,2,1,2,0,0,0,Vila Prudente,2100
498,50,2,1,0,1,0,0,1,Vila Prudente,1500
800,126,3,2,1,1,0,0,0,Vila Prudente,1500
570,78,3,1,0,1,1,0,1,Vila Prudente,1950
300,44,2,1,0,1,0,0,0,Vila Prudente,1100
580,60,3,1,0,1,0,1,0,Vila Prudente,1700
580,44,2,1,0,1,0,0,0,Vila Prudente,1300
840,92,3,2,1,2,0,0,0,Vila Prudente,2100
475,60,2,2,1,1,0,0,0,Vila Prudente,1450
300,50,2,1,0,1,0,0,0,Vila Prudente,1200
1250,135,3,2,1,2,1,0,1,Vila Prudente,3000
430,50,2,1,0,1,0,1,1,Vila Prudente,1600
481,53,2,1,0,2,1,0,0,Vila Prudente,1800
250,40,2,2,1,1,0,0,1,Vila Prudente,1600
550,60,2,1,0,2,0,0,0,Vila Prudente,1200
600,60,2,1,0,1,0,0,0,Vila Prudente,750
900,106,3,1,0,1,1,0,0,Vila Prudente,2000
1470,140,3,2,1,3,0,0,1,Vila Prudente,2470
920,105,3,1,0,1,0,0,0,Vila Prudente,2000
294,57,2,1,0,1,0,0,1,Vila Prudente,1400
0,100,3,2,1,2,0,0,0,Vila Prudente,4500
630,70,2,1,0,1,0,0,0,Vila Prudente,1000
767,73,2,1,0,1,0,0,0,Vila Prudente,1600
770,75,2,1,0,1,0,0,0,Vila Prudente,1600
532,45,1,1,0,1,1,0,0,Vila Prudente,1000
900,77,3,1,0,2,0,0,0,Vila Prudente,1400
452,55,2,2,1,1,0,0,0,Vila Prudente,1500
420,50,2,1,0,1,0,0,1,Vila Prudente,1700
500,45,2,1,0,1,0,0,0,Vila Prudente,1300
680,71,3,2,1,3,0,0,1,Vila Prudente,2100
458,49,2,2,1,1,0,0,0,Vila Prudente,1450
580,50,2,1,0,2,0,1,0,Vila Prudente,2500
655,58,2,1,0,1,1,0,1,Vila Prudente,1350
800,126,3,2,1,1,0,0,0,Vila Prudente,2250
250,35,1,1,0,0,0,0,1,Vila Prudente,1000
580,59,2,1,0,1,0,0,1,Vila Prudente,1250
1200,122,3,2,1,3,1,0,1,Vila Prudente,2300
480,50,2,1,0,1,0,0,1,Vila Prudente,1500
840,92,3,2,1,2,0,0,1,Vila Prudente,2200
580,60,3,1,0,1,0,0,0,Vila Prudente,1400
1000,94,3,2,1,2,0,0,1,Vila Prudente,1800
455,60,3,2,1,1,0,0,0,Vila Prudente,1700
604,72,3,2,1,1,1,0,1,Vila Prudente,1970
500,65,2,1,0,1,0,0,0,Vila Prudente,1100
350,50,2,1,0,1,0,1,0,Vila Prudente,1450
530,56,1,1,0,1,0,0,0,Cambuci,1750
1350,90,3,2,1,1,0,0,0,Cambuci,2200
1123,160,3,4,3,3,0,0,1,Cambuci,4000
268,37,1,1,0,1,0,0,0,Cambuci,1250
1100,91,3,1,0,2,0,0,1,Cambuci,2500
352,45,1,1,0,1,0,0,0,Cambuci,940
550,65,2,1,0,1,0,0,1,Cambuci,2800
587,50,2,2,1,1,0,0,0,Cambuci,1450
550,65,2,1,0,1,0,0,1,Cambuci,2800
500,55,1,1,0,1,0,0,0,Cambuci,1300
150,60,3,2,0,0,0,0,0,Cambuci,2000
0,50,1,1,0,1,0,0,0,Cambuci,1700
380,72,2,1,0,1,0,0,0,Cambuci,1600
280,39,1,1,0,0,0,0,0,Cambuci,1200
600,60,2,1,0,1,0,0,1,Cambuci,2000
554,50,2,1,0,1,0,0,0,Cambuci,1450
1300,120,3,2,1,2,0,0,1,Cambuci,2500
580,45,1,1,0,1,0,0,1,Cambuci,1800
850,70,2,1,0,1,0,0,0,Cambuci,1600
461,60,1,1,0,0,0,0,0,Cambuci,1400
610,78,2,2,1,2,0,0,1,Cambuci,2700
590,54,2,1,0,1,0,0,0,Cambuci,2500
770,53,2,1,0,1,0,0,1,Cambuci,2500
505,50,2,1,0,1,0,0,0,Cambuci,1500
1300,110,3,2,1,2,0,0,1,Cambuci,2500
333,34,1,1,0,1,0,0,0,Cambuci,1400
660,74,2,1,0,2,0,0,0,Cambuci,1800
857,68,2,1,0,1,0,0,0,Cambuci,1900
850,80,2,1,0,1,1,0,0,Cambuci,1600
538,37,1,1,0,1,0,0,0,Cambuci,1100
738,80,2,2,1,2,0,1,0,Cambuci,2600
575,80,3,2,1,2,0,0,0,Cambuci,4000
361,48,1,1,0,0,0,0,0,Cambuci,1500
600,45,1,1,0,0,1,0,0,Cambuci,630
690,85,2,2,1,1,0,0,1,Cambuci,1800
570,63,2,2,1,2,0,0,1,Cambuci,2000
650,63,2,2,1,2,0,0,1,Cambuci,1800
574,80,1,1,0,0,0,1,0,Cambuci,4000
350,51,1,1,0,1,0,0,0,Cambuci,1200
574,79,2,2,1,2,1,0,1,Cambuci,4000
850,80,2,1,0,1,0,0,0,Cambuci,1600
670,53,2,1,0,1,0,0,1,Cambuci,2500
530,56,1,1,0,1,1,0,0,Cambuci,1690
850,80,2,1,0,1,0,0,0,Cambuci,1600
600,80,2,2,1,2,0,0,1,Cambuci,4000
290,32,1,1,0,0,1,0,0,Cambuci,1350
470,64,2,2,1,1,0,0,1,Cambuci,2100
550,50,1,1,0,1,0,0,0,Cambuci,1600
530,56,1,1,0,1,0,1,0,Cambuci,1750
0,35,1,2,1,1,0,1,1,Campo Belo,2800
0,120,3,2,1,1,0,1,1,Campo Belo,2700
840,62,2,3,2,1,0,0,1,Campo Belo,2400
552,35,1,2,1,1,0,1,1,Campo Belo,2850
450,49,1,2,1,1,0,0,1,Campo Belo,4000
811,42,1,2,1,1,0,0,1,Campo Belo,2500
870,75,2,2,0,1,0,0,0,Campo Belo,2400
0,123,3,2,1,2,1,0,1,Campo Belo,4200
2920,250,4,6,3,2,1,1,1,Campo Belo,4500
0,45,1,2,1,1,0,0,1,Campo Belo,2200
500,45,1,2,1,1,0,1,1,Campo Belo,3800
1453,180,4,2,1,3,0,0,1,Campo Belo,3800
783,78,3,1,0,1,0,1,1,Campo Belo,2000
530,43,1,2,1,1,0,0,1,Campo Belo,3100
895,71,2,2,1,2,0,0,1,Campo Belo,3300
500,51,1,1,0,1,0,0,1,Campo Belo,3800
620,49,1,2,1,1,0,0,0,Campo Belo,3500
0,96,3,2,1,2,0,0,0,Campo Belo,3600
1000,70,2,2,1,2,1,0,1,Campo Belo,4400
1500,130,3,2,1,2,0,0,0,Campo Belo,3500
3200,237,3,4,3,3,0,0,1,Campo Belo,3500
1163,130,3,2,1,1,0,0,1,Campo Belo,4500
1900,155,4,4,3,3,0,0,1,Campo Belo,4200
1100,83,2,2,1,1,0,0,0,Campo Belo,2500
450,34,1,1,0,1,0,1,1,Campo Belo,2800
551,35,1,2,1,1,0,1,1,Campo Belo,2850
800,60,2,2,1,1,0,0,1,Campo Belo,3400
1550,178,4,2,1,2,0,0,1,Campo Belo,3600
1070,80,3,2,1,2,0,0,0,Campo Belo,2500
500,60,2,1,0,1,0,0,0,Campo Belo,4000
700,70,2,1,0,1,0,0,0,Campo Grande,1200
800,92,3,2,1,2,0,0,0,Campo Grande,3100
1000,132,3,2,1,3,0,0,1,Campo Grande,4200
400,47,2,1,0,1,0,0,0,Campo Grande,1600
0,80,3,2,1,1,0,1,1,Campo Grande,2700
1000,89,3,2,1,1,0,1,1,Campo Grande,3000
660,62,3,2,1,1,0,0,1,Campo Grande,1400
1200,134,3,5,3,2,0,0,1,Campo Grande,4500
560,70,3,1,0,1,0,0,0,Campo Grande,1100
650,95,3,2,1,2,0,0,1,Campo Grande,3100
721,87,3,2,1,1,0,0,1,Campo Grande,2000
606,62,2,1,0,1,0,0,0,Campo Grande,1000
750,58,2,3,2,1,0,0,0,Campo Grande,1050
803,81,3,1,0,1,0,0,0,Campo Grande,1800
573,65,2,1,0,1,0,0,0,Campo Grande,1800
424,54,2,1,0,1,0,0,0,Campo Grande,1176
580,60,2,1,0,1,0,0,1,Campo Grande,1500
350,48,2,1,0,1,1,0,0,Campo Grande,1150
0,58,2,1,0,1,0,0,0,Campo Grande,2000
540,60,3,1,0,1,0,0,0,Campo Grande,1650
750,75,3,2,1,2,0,1,1,Campo Grande,1297
620,75,2,2,1,1,0,0,1,Campo Grande,1700
394,62,2,2,1,1,0,0,1,Campo Grande,1905
600,62,2,1,0,1,0,0,1,Campo Grande,1300
812,70,3,1,0,1,0,0,1,Campo Grande,1360
656,72,3,2,1,1,0,0,1,Campo Grande,2043
605,72,3,2,1,1,0,1,1,Campo Grande,1500
0,81,3,2,1,2,0,0,0,Campo Grande,2850
800,84,3,2,1,1,0,0,0,Campo Grande,1460
753,127,4,2,1,2,0,0,1,Campo Grande,2500
790,75,3,2,1,2,0,1,1,Campo Grande,1600
596,81,3,2,1,1,0,0,1,Campo Grande,2350
670,61,3,2,1,1,0,0,1,Campo Grande,1330
1200,134,3,4,3,2,0,0,1,Campo Grande,4500
360,60,3,1,0,1,0,0,0,Campo Grande,1700
330,52,2,1,0,1,0,0,0,Campo Limpo,1000
430,47,2,1,0,1,0,0,0,Campo Limpo,1000
420,53,1,2,1,1,0,0,0,Campo Limpo,1100
298,52,2,1,0,1,0,0,0,Campo Limpo,1200
329,45,2,1,0,1,0,0,0,Campo Limpo,1000
298,52,2,1,0,1,0,0,0,Campo Limpo,1300
400,38,2,1,0,1,0,0,0,Capao Redondo,1100
320,39,2,1,0,1,0,0,0,Capao Redondo,900
670,70,3,1,0,2,0,0,0,Cidade Ademar,1600
863,61,2,2,1,2,0,0,1,Cidade Ademar,1115
341,45,2,1,0,1,0,0,0,Cidade Ademar,950
750,85,3,2,1,2,0,1,1,Cidade Ademar,1509
394,47,2,1,0,1,0,0,0,Cidade Ademar,1400
835,64,2,1,0,1,0,0,1,Cidade Ademar,1400
946,62,2,1,0,2,0,0,1,Cidade Ademar,1000
731,75,3,1,0,1,0,0,1,Cidade Ademar,1739
600,56,2,1,0,1,0,0,0,Cidade Ademar,1100
528,60,2,1,0,1,0,0,0,Cidade Ademar,1400
1200,185,4,5,3,2,0,0,1,Cidade Dutra,4500
240,65,2,1,0,1,0,0,0,Cidade Dutra,1300
1007,93,3,2,1,2,0,0,1,Cursino,3500
1007,93,3,2,1,2,0,0,1,Cursino,3500
500,75,3,1,0,1,1,0,1,Cursino,1800
435,62,2,2,1,2,0,0,1,Cursino,2200
540,55,2,1,0,1,0,0,0,Cursino,900
837,93,3,3,1,2,0,0,0,Cursino,2300
0,56,2,1,0,1,1,0,0,Cursino,2000
611,60,2,1,0,1,0,0,1,Cursino,1900
100,80,2,1,0,0,0,0,0,Ipiranga,1400
751,110,3,2,1,2,0,0,1,Ipiranga,2200
561,75,2,2,0,1,0,0,0,Ipiranga,1600
0,51,1,1,0,0,0,0,0,Ipiranga,1050
1550,110,3,4,1,2,0,0,1,Ipiranga,2500
600,74,3,2,1,2,0,0,0,Ipiranga,2400
490,60,2,2,1,2,0,0,1,Ipiranga,2300
775,56,2,1,0,1,0,0,0,Ipiranga,1500
450,52,2,1,0,1,0,0,0,Ipiranga,1700
530,70,2,1,0,0,0,0,0,Ipiranga,2500
650,65,2,2,1,1,0,0,0,Ipiranga,2000
900,140,3,3,2,2,0,0,1,Ipiranga,4200
1500,206,3,3,2,1,0,0,0,Ipiranga,2500
940,104,2,2,1,2,0,1,1,Ipiranga,4500
785,64,3,1,0,1,0,0,0,Ipiranga,1750
450,42,1,1,0,1,0,0,1,Ipiranga,1600
400,38,1,1,0,1,0,0,1,Ipiranga,1600
720,70,3,2,1,2,0,0,1,Ipiranga,2500
950,125,4,4,3,3,0,0,1,Ipiranga,4000
900,143,3,4,3,3,0,0,0,Ipiranga,4300
830,70,3,2,1,3,0,1,0,Ipiranga,2500
618,94,3,3,1,2,1,0,1,Ipiranga,3500
300,45,1,1,0,0,0,0,1,Ipiranga,1800
300,45,1,2,1,1,0,1,1,Ipiranga,2000
535,82,2,1,0,2,0,0,0,Ipiranga,1400
1600,130,3,4,3,2,0,0,0,Ipiranga,2500
0,50,1,1,0,1,0,0,0,Ipiranga,1100
0,50,1,1,0,1,0,0,0,Ipiranga,1100
805,101,3,2,1,2,0,0,0,Ipiranga,2550
1653,164,4,2,1,2,0,0,0,Ipiranga,3800
0,84,2,2,1,1,0,0,1,Ipiranga,2300
450,38,1,1,0,1,0,0,1,Ipiranga,1700
750,111,3,2,1,2,1,0,1,Ipiranga,4500
467,60,2,2,1,1,0,0,0,Ipiranga,1700
631,55,2,2,1,2,0,0,1,Ipiranga,2500
620,85,2,1,0,1,0,0,1,Ipiranga,1950
852,90,3,2,1,2,0,1,0,Ipiranga,3200
470,37,1,1,0,1,0,0,0,Ipiranga,1300
825,142,3,4,3,2,0,0,1,Ipiranga,4500
530,62,2,1,0,1,0,0,1,Ipiranga,2000
500,72,2,2,1,1,0,0,0,Ipiranga,2600
795,101,3,2,1,2,0,0,1,Ipiranga,3300
620,60,2,2,1,1,0,0,1,Ipiranga,2000
600,74,3,2,1,2,0,0,0,Ipiranga,2500
620,85,2,1,0,1,0,0,1,Ipiranga,1950
0,130,3,4,3,3,0,0,1,Ipiranga,3000
0,95,2,2,1,1,0,0,0,Ipiranga,3200
0,133,4,3,2,3,0,0,0,Ipiranga,4200
730,60,2,2,1,2,0,0,1,Ipiranga,2800
730,60,2,2,1,2,0,0,1,Ipiranga,2800
530,40,1,1,0,1,0,0,1,Ipiranga,1700
580,103,4,2,1,2,0,0,1,Ipiranga,3800
450,67,2,2,1,1,0,0,1,Ipiranga,2400
450,49,1,2,1,1,1,0,1,Ipiranga,1950
0,69,3,2,1,1,0,0,0,Ipiranga,2200
0,127,4,3,2,2,0,0,0,Ipiranga,4500
0,117,4,2,1,3,0,0,1,Ipiranga,3500
824,142,3,4,3,2,0,0,0,Ipiranga,4500
580,60,2,2,1,2,0,0,1,Ipiranga,2500
700,120,3,2,1,2,0,0,0,Ipiranga,3500
730,60,2,2,1,2,0,0,1,Ipiranga,2800
942,78,3,2,1,2,0,0,0,Ipiranga,2140
765,50,1,1,0,1,0,0,0,Itaim Bibi,2300
744,65,2,1,0,1,0,0,0,Itaim Bibi,1900
656,49,1,1,0,1,0,0,0,Itaim Bibi,2200
750,36,1,2,1,1,0,1,1,Itaim Bibi,3600
804,45,1,1,0,1,0,0,1,Itaim Bibi,2600
536,40,1,1,0,1,0,1,0,Itaim Bibi,2500
1696,110,3,4,3,2,0,0,1,Itaim Bibi,4100
0,33,1,2,1,1,0,0,0,Itaim Bibi,2000
1150,90,2,1,0,2,0,1,0,Itaim Bibi,4000
883,70,1,1,0,1,0,0,0,Itaim Bibi,2600
1000,62,1,2,1,1,0,1,0,Itaim Bibi,2950
2800,107,3,3,1,2,1,0,0,Itaim Bibi,4500
1200,100,2,2,1,1,0,0,1,Itaim Bibi,4300
922,97,3,2,1,1,1,0,0,Itaim Bibi,4200
700,50,1,2,1,1,0,0,1,Itaim Bibi,3100
700,48,1,1,0,1,0,0,0,Itaim Bibi,2900
384,92,2,1,0,1,1,0,0,Itaim Bibi,3200
1093,62,1,1,0,1,0,0,1,Itaim Bibi,3500
0,144,1,2,1,1,0,0,0,Jabaquara,1500
0,44,1,2,1,1,0,0,0,Jabaquara,1200
0,65,2,2,1,1,0,0,0,Jabaquara,1250
470,48,1,1,0,1,0,1,0,Jabaquara,1600
439,67,2,1,0,1,0,0,0,Jabaquara,1600
270,44,1,1,0,1,0,0,0,Jabaquara,1100
750,42,1,1,0,1,0,0,0,Jabaquara,1200
700,42,1,1,0,1,0,0,0,Jabaquara,1200
700,42,1,1,0,1,0,0,0,Jabaquara,1200
585,85,2,2,1,1,0,0,1,Jabaquara,3000
610,64,3,1,0,1,0,0,1,Jabaquara,1600
275,44,1,1,0,1,0,0,0,Jabaquara,1200
590,142,2,1,0,1,0,0,0,Jabaquara,1500
1000,114,3,2,1,2,0,1,1,Jabaquara,3400
1400,67,3,1,0,1,0,0,0,Jabaquara,1750
1029,67,2,2,1,1,0,0,0,Jabaquara,1250
270,44,1,1,0,1,0,0,0,Jabaquara,1100
600,144,2,1,0,1,0,0,0,Jabaquara,1400
550,55,2,1,0,1,0,0,1,Jabaquara,2000
365,65,2,1,0,1,1,0,0,Jabaquara,1300
613,63,2,1,0,1,0,1,0,Jabaquara,2000
1029,67,2,2,1,1,0,0,0,Jabaquara,1250
888,90,3,1,0,2,0,0,1,Jabaquara,2450
337,45,1,1,0,1,1,0,0,Jabaquara,900
270,44,1,1,0,1,0,0,0,Jabaquara,1100
680,64,2,1,0,1,0,0,0,Jabaquara,1500
0,40,1,1,0,1,0,1,1,Jabaquara,2100
560,60,3,1,0,1,0,0,0,Jabaquara,1250
424,55,2,1,0,1,0,0,0,Jabaquara,1500
593,55,2,1,0,1,0,0,1,Jabaquara,1200
750,67,3,2,0,1,0,0,1,Jabaquara,1200
275,44,1,1,0,1,0,0,0,Jabaquara,1200
800,80,3,2,1,1,0,0,0,Jabaquara,1600
741,85,3,1,0,1,0,0,0,Jabaquara,2200
1028,67,2,2,1,1,0,0,0,Jabaquara,1300
275,44,1,1,0,0,1,0,0,Jabaquara,1200
550,55,2,1,0,1,0,0,1,Jabaquara,2300
738,78,3,1,0,1,0,0,1,Jabaquara,1700
600,60,2,1,0,1,0,0,1,Jabaquara,1300
275,65,1,1,0,1,1,0,0,Jabaquara,1250
230,50,2,1,0,0,0,0,0,Jabaquara,1600
450,54,2,1,0,1,0,0,0,Jabaquara,1700
980,84,3,1,0,1,0,0,0,Jabaquara,2000
1000,114,3,2,1,2,0,0,1,Jabaquara,2800
707,67,2,1,0,1,0,0,0,Jabaquara,1500
360,65,2,1,0,1,0,0,0,Jabaquara,1150
0,250,3,2,1,0,0,0,0,Jabaquara,1700
572,60,1,1,0,1,1,0,0,Jabaquara,1100
650,78,3,2,0,1,0,0,0,Jabaquara,1800
338,38,1,1,0,1,0,0,1,Jabaquara,1600
658,53,2,1,0,1,0,0,0,Jabaquara,1400
685,60,3,1,0,2,0,0,0,Jabaquara,1600
550,69,1,2,1,1,0,0,1,Jabaquara,2400
350,47,2,1,0,1,0,0,0,Jardim Angela,780
900,49,1,1,0,1,0,1,1,Jardim Paulista,3800
1093,100,3,1,0,1,0,0,0,Jardim Paulista,3200
2250,78,2,2,1,2,0,1,1,Jardim Paulista,3500
1131,100,2,1,0,1,0,0,0,Jardim Paulista,3000
3184,112,2,3,1,1,0,1,0,Jardim Paulista,4000
730,120,3,2,0,2,1,0,0,Jardim Paulista,3900
1840,36,1,2,1,1,0,1,1,Jardim Paulista,2460
1690,138,3,2,1,1,0,0,0,Jardim Paulista,3000
1325,157,3,2,1,1,0,0,0,Jardim Paulista,3500
1548,110,3,2,1,2,0,0,0,Jardim Paulista,3800
1450,98,2,1,0,1,0,0,0,Jardim Paulista,4200
1100,100,3,2,1,1,0,0,0,Jardim Paulista,3000
1250,173,2,1,0,1,0,0,0,Jardim Paulista,3000
1408,70,2,2,1,2,0,0,1,Jardim Paulista,4500
1711,183,3,2,1,1,0,0,0,Jardim Paulista,3500
1155,87,3,2,1,1,0,0,0,Jardim Paulista,3600
1325,157,3,2,1,1,0,0,0,Jardim Paulista,3500
1203,37,1,2,1,1,0,1,1,Jardim Paulista,2000
2700,111,2,2,1,1,0,0,0,Jardim Paulista,4000
500,70,3,2,1,1,0,0,0,Jardim Sao Luis,1000
360,52,2,1,0,1,0,0,0,Jardim Sao Luis,1000
460,59,2,1,0,1,0,0,0,Jardim Sao Luis,1040
808,65,2,1,0,1,0,0,1,Moema,3700
1050,95,2,2,1,2,0,0,0,Moema,4000
900,80,3,1,0,1,0,0,1,Moema,2800
780,42,1,2,1,1,0,0,1,Moema,2300
1521,113,3,2,1,3,0,0,0,Moema,3900
900,72,2,1,0,1,0,0,1,Moema,3500
820,95,3,2,1,1,0,1,0,Moema,3250
1950,150,3,2,1,2,0,0,1,Moema,3700
1400,110,3,2,1,1,0,0,0,Moema,3500
0,220,3,4,3,2,0,0,1,Moema,3000
0,68,2,2,1,1,0,1,1,Moema,3350
587,48,1,1,0,1,1,0,1,Moema,2000
2900,155,3,2,1,3,0,0,0,Moema,4000
1121,94,3,2,1,2,0,1,1,Moema,4500
0,74,3,2,1,1,0,0,1,Moema,3300
756,56,1,2,1,1,0,0,0,Moema,3500
770,47,1,1,0,1,1,0,1,Moema,2000
500,32,1,1,0,1,1,0,0,Moema,2600
1400,110,3,2,1,1,0,0,0,Moema,2250
2750,100,2,2,1,1,0,1,1,Moema,3400
0,48,1,2,1,1,0,1,1,Moema,3000
0,76,2,2,1,1,0,0,1,Moema,3700
0,68,2,2,1,1,0,1,1,Moema,3500
995,60,2,1,0,1,1,0,0,Moema,2500
700,48,1,1,0,1,0,0,1,Moema,2200
800,84,3,1,0,1,0,0,1,Moema,2800
540,43,1,1,0,1,0,0,0,Moema,2900
550,85,2,1,0,1,0,0,0,Moema,2800
700,60,2,2,1,1,0,0,0,Moema,2800
550,87,3,2,1,2,0,0,0,Moema,3500
660,79,3,2,1,1,0,0,0,Moema,3000
650,66,2,1,0,1,0,0,0,Moema,4500
645,100,2,1,0,1,0,0,0,Moema,3300
600,104,2,1,0,1,0,0,0,Moema,4000
980,32,1,1,0,1,0,1,1,Moema,2700
509,40,1,1,0,1,0,0,0,Moema,1900
430,40,1,1,0,1,0,0,0,Moema,2100
430,40,1,1,0,1,0,0,0,Moema,1900
1105,100,3,2,1,3,0,0,1,Morumbi,1800
1522,129,3,2,1,2,0,0,1,Morumbi,1900
2350,184,3,4,3,4,0,0,1,Morumbi,3950
721,68,3,2,1,2,0,0,0,Morumbi,1700
890,64,2,2,1,2,0,0,1,Morumbi,3500
1012,96,3,2,1,2,0,0,0,Morumbi,2000
1800,176,3,4,3,3,1,0,1,Morumbi,3600
2900,289,4,5,4,4,0,0,1,Morumbi,4000
1795,175,3,4,3,4,0,0,0,Morumbi,3800
1450,132,3,4,3,2,0,0,0,Morumbi,3400
1700,177,3,4,3,4,0,0,0,Morumbi,4500
2435,208,4,3,2,3,0,0,1,Morumbi,1300
1600,140,3,3,2,3,0,0,1,Morumbi,2500
600,70,3,2,1,1,0,0,1,Morumbi,1500
748,48,1,2,1,2,0,1,1,Morumbi,1200
860,70,2,2,1,2,0,0,1,Morumbi,1500
645,126,4,3,1,2,1,0,1,Morumbi,4000
900,86,2,1,0,2,0,0,1,Morumbi,2300
882,104,3,2,1,2,0,0,1,Morumbi,4350
698,55,1,2,1,1,0,0,1,Morumbi,2700
1700,100,3,2,1,2,0,0,0,Morumbi,2000
850,72,3,2,1,2,0,0,1,Morumbi,1500
1550,125,4,2,1,2,0,0,1,Morumbi,2100
1500,99,1,2,1,3,0,1,1,Morumbi,1600
1850,163,3,4,3,3,1,1,1,Morumbi,3000
2000,210,4,3,2,3,0,0,1,Morumbi,3500
900,96,1,2,1,2,0,0,1,Morumbi,4000
390,45,1,1,0,1,0,0,0,Morumbi,1700
1100,100,2,2,1,2,1,1,1,Morumbi,1790
680,35,1,2,1,1,0,1,1,Morumbi,1409
308,51,2,1,0,1,0,0,1,Morumbi,1600
740,70,2,1,0,1,0,0,0,Morumbi,840
874,100,2,3,2,2,0,1,1,Morumbi,2800
1550,161,4,4,3,3,0,0,1,Morumbi,3000
2000,198,3,4,3,2,0,0,0,Morumbi,4000
540,63,3,2,1,1,0,0,0,Morumbi,1650
550,70,3,2,1,1,0,0,0,Morumbi,1800
760,75,3,1,0,2,0,0,0,Morumbi,1550
850,64,2,2,1,1,0,0,1,Morumbi,1400
909,102,2,2,1,2,0,0,1,Morumbi,1500
1648,173,4,4,3,3,0,1,1,Morumbi,4000
3226,300,4,5,4,4,0,0,1,Morumbi,2000
940,100,2,2,1,3,0,0,1,Morumbi,3140
1490,70,3,1,0,1,0,0,1,Morumbi,1500
300,60,2,1,0,1,0,0,0,Pedreira,1000
287,60,3,2,1,1,0,0,0,Pedreira,1131
350,82,3,2,1,1,0,0,0,Pedreira,1250
300,57,2,1,0,1,0,0,0,Pedreira,1200
330,60,2,2,1,1,0,0,1,Pedreira,2000
450,61,2,2,1,1,0,0,0,Sacoma,1800
500,55,2,2,1,1,1,0,1,Sacoma,1600
497,65,2,1,0,1,0,0,1,Sacoma,2000
459,65,2,1,0,1,0,1,1,Sacoma,2200
850,82,3,2,1,1,0,1,1,Sacoma,2000
734,90,2,1,0,1,0,0,0,Sacoma,1200
500,50,2,1,0,1,0,0,0,Sacoma,2500
400,45,2,1,0,1,1,0,1,Sacoma,1500
700,70,3,2,1,1,1,0,0,Sacoma,1300
400,61,2,2,1,1,0,0,0,Sacoma,1800
500,68,3,2,1,2,0,0,1,Sacoma,2600
280,100,2,1,0,1,0,0,0,Sacoma,1450
369,74,3,2,1,1,0,0,0,Sacoma,2200
450,61,2,2,1,1,0,0,0,Sacoma,1800
450,48,2,1,0,2,1,0,1,Sacoma,1100
480,55,2,2,0,1,0,0,1,Sacoma,1150
599,76,3,2,1,2,1,0,1,Sacoma,1600
390,50,2,1,0,1,0,0,1,Sacoma,1700
550,69,3,2,1,2,0,0,1,Sacoma,2600
650,74,3,2,1,2,0,0,0,Sacoma,2200
455,41,1,1,0,1,0,0,0,Sacoma,1000
570,60,2,2,1,1,0,0,1,Sacoma,1400
507,61,2,2,1,1,0,0,1,Sacoma,1800
368,46,2,2,1,1,0,0,0,Sacoma,1300
0,70,3,2,1,1,0,0,1,Sacoma,2900
325,49,2,1,0,1,0,0,0,Sacoma,2175
500,50,2,1,0,1,0,1,0,Sacoma,2500
443,85,2,2,1,1,0,0,1,Sacoma,3000
0,50,2,1,0,1,0,0,0,Sacoma,1600
450,48,2,1,0,1,1,0,0,Sacoma,1100
440,90,3,2,1,1,0,0,0,Sacoma,3000
434,60,2,1,0,1,0,0,1,Sacoma,1900
400,49,2,1,0,1,0,0,0,Sacoma,1900
452,39,1,1,0,1,1,0,0,Sacoma,700
455,48,1,1,0,1,0,0,0,Sacoma,1000
483,60,2,1,0,1,0,0,0,Sacoma,1200
436,60,2,1,0,1,0,0,1,Sacoma,1700
580,54,2,1,0,1,0,1,0,Sacoma,1420
500,60,2,1,0,1,0,0,0,Sacoma,1200
